analysis_set,analysis_tier,cohort,wave,method,target_classes,replicate_id,adjusted_rand_index_vs_full_fit,replicate_min_class_pct_on_full_data,replicate_converged,skip_reason
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,70,0.46348653608019713,17.863268806665033,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,71,0.9742458231005738,22.494486645430044,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,72,0.9904200582809394,22.764028424405783,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,73,0.45430850282799895,17.10365106591522,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,74,0.4910701023062711,17.054643469737808,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,75,0.46897200643271003,17.422200441068366,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,76,0.475909890258564,17.52021563342318,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,77,0.4562188498622964,17.88777260475374,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,78,0.5080798855294428,19.480519480519483,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,79,0.47142495598899775,18.03479539328596,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,80,0.9809117131031521,22.739524626317078,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,81,0.47787308626667235,17.348689046802253,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,82,0.45324520814063834,17.91227640284244,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,83,0.45342329199437764,17.618230825777996,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,84,0.9844180446118109,22.592501837784855,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,85,0.44884650558959066,18.426856162705217,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,86,0.47021224837437237,16.295025728987994,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,87,0.9903803100820223,22.322960058809116,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,88,0.9846163216106396,22.592501837784855,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,89,0.49800230363342984,19.578534672874294,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,90,0.9811197715276594,22.715020828228376,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,91,0.9771938228583857,22.911051212938006,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,92,0.9954320116170989,22.518990443518746,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,93,0.45996825814802067,17.71624601813281,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,94,0.45253119981385775,18.03479539328596,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,95,0.5557745715991588,18.867924528301888,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,96,0.4095005475883672,14.849301641754472,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,97,0.9827524121063053,21.90639549130115,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,98,0.47126449861136127,16.638078902229847,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,99,0.46041060761401087,18.475863758882628,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,kmeans,3,100,0.983720034629165,22.27395246263171,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,1,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,2,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,3,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,4,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,5,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,6,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,7,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,8,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,9,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,10,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,11,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,12,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,13,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,14,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,15,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,16,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,17,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,18,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,19,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,20,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,21,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,22,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,23,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,24,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,25,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,26,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,27,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,28,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,29,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,30,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,31,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,32,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,33,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,34,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,35,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,36,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,37,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,38,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,39,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,40,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,41,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,42,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,43,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,44,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,45,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,46,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,47,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,48,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,49,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,50,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,51,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,52,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,53,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,54,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,55,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,56,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,57,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,58,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,59,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,60,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,61,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,62,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,63,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,64,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,65,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,66,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,67,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,68,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,69,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,70,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,71,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,72,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,73,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,74,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,75,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,76,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,77,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,78,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,79,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,80,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,81,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,82,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,83,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,84,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,85,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,86,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,87,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,88,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,89,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,90,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,91,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,92,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,93,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,94,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,95,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,96,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,97,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,98,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,99,1.0,33.3251654006371,1,
functional_bridge_earliest_sensitivity,bridge_sensitivity,KLoSA,3,severity_quantile_k,3,100,1.0,33.3251654006371,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,1,0.9931759568916881,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,2,0.9854649291855333,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,3,0.9938801848479416,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,4,0.9863966092381775,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,5,0.9954036417021794,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,6,0.9981126827335205,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,7,0.9851990155795796,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,8,0.9837202867927667,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,9,0.9918871370154457,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,10,0.9803556649847398,21.368424889731347,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,11,0.9742350005034235,21.175226916487443,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,12,0.9854649291855333,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,13,0.858391078510677,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,14,0.9274162085879089,20.46804942951919,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,15,0.992472935492169,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,16,0.9704426287626191,21.054933838807276,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,17,0.930583387573032,20.46804942951919,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,18,0.9983486199011016,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,19,1.0,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,20,0.9797766711057617,21.350198665840413,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,21,0.9761942212175728,21.237196077716618,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,22,0.9920035506109027,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,23,0.19508493254411202,17.5263368935224,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,24,0.9328499832233579,20.46804942951919,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,25,0.9777354490234659,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,26,0.19779002787293057,16.720737797543105,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,27,0.16028483072434316,18.036671162468558,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,28,0.9822106460712542,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,29,0.9963470717245337,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,30,0.9994099697493568,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,31,0.9934043280244481,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,32,0.9854649291855333,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,33,0.9321696266125613,20.46804942951919,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,34,0.9743656721821208,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,35,0.999410022206586,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,36,0.19587496825661418,17.26023402471476,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,37,0.9730894702115017,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,38,1.0,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,39,0.9982305736025202,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,40,0.9911728457675536,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,41,0.986280103430653,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,42,0.9798924436792098,21.353843910618597,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,43,0.9314895938450168,20.46804942951919,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,44,0.9860463693321644,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,45,0.9943448613052743,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,46,0.987795699480887,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,47,0.999410022206586,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,48,0.9277552108126714,20.46804942951919,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,49,0.2528606647014022,13.658732183866146,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,50,0.9959929443494335,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,51,0.1611336936352356,17.438851018845916,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,52,0.9929418095255502,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,53,0.9673504095756043,20.956512229796232,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,54,0.9863966092381775,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,55,0.9853485280694323,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,56,0.975848201023725,21.22626034338206,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,57,0.9778517836738592,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,58,0.19689372229970314,17.16910290526009,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,59,0.16234998281618473,18.065833120694055,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,60,0.9838356189334215,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,61,0.9755268057923246,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,62,0.984965222092821,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,63,0.982094611523457,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,64,0.8717390596921974,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,65,0.9851990155795796,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,66,0.9812827363921449,21.39758684795684,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,67,0.19418081690357414,17.486239200962345,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,68,0.9879123753714526,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,69,0.9856977706798296,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,70,0.9822106460712542,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,71,0.9914187335098199,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,72,0.19348510204091818,17.72318011154449,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,73,0.9930517749076827,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,74,0.9801240281302034,21.361134400174972,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,75,0.999174019638739,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,76,0.975848201023725,21.22626034338206,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,77,0.9759915123635863,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,78,0.9341959439046561,20.500856632522872,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,79,0.25142764432558157,12.339153574162506,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,80,0.9934043280244481,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,81,0.9976414170070592,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,82,0.986862763316256,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,83,0.9995279580899576,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,84,0.8757195815878672,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,85,0.19723153441125985,16.44005394962272,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,86,0.9811668066201935,21.393941603178654,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,87,0.19541619133576724,17.38052710239493,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,88,0.9918871370154457,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,89,0.9928167840200095,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,90,0.9935281961002348,21.423103561404147,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,91,0.9731993004191302,21.142419713483758,1,
strict_earliest_primary,strict_primary,LASI,all_rows_no_wave,gmm_diag,3,92,0.16321944129119006,16.1119819195859,1,
